categorie;nom_recette;ingredients;preparation;nb_etape
entree;Poires au Boursin, sauce cocktail;['8 demi de poire au sirop ', '1 boursin ail et fines herbes ', '1 bocal de mayonnaise cocktail (250 ml) + quelques gouttes de Tabasco ', '8 tomate cerise  ', '100 g de crevette (facultatif) ', 'Cressonnette ou autre fine verdure '];" Garnir généreusement l'intérieur des 1/2 poires avec le boursin ""ail et fines herbes"". Poser sur chaque assiette, 2 demi poires ""coté bombé"" au dessus. Délayer la mayonnaise cocktail avec quelques cuillères d'eau froide afin de pouvoir napper facilement les poires, relever la sauce en ajoutant quelques gouttes de tabasco et un peu de poivre. Recouvrir complètement les poires de cette sauce. Garnir chaque assiette avec 4 demi tomates cerises, des jets de cressonnette. Parsemer de quelques crevettes grises.";5
entree;Salade fraicheur;"['100 g de mâche  ', '2 oeuf durs ', '4 tomate  ', '150 g de crevette rose décortiquées ', '250 g de maïs en boîte ', ""2 cuillère à soupe d'huile d'olive  "", '1 cuillère à soupe de vinaigre  ', 'Sel  ']"; Lavez et coupez les feuilles de mâche.  Coupez les tomates en quartiers.  Dans un saladier, mélangez tous les ingrédients ensemble.  Assaisonnez avec l'huile, le vinaigre et le sel.;4
entree;Tarte au chèvre et aux poireaux;"['300 g de farine  ', '150 g de beurre  ', '1 pincée de sel  ', '40 cl de crème fraîche épaisse  ', '4 oeuf  ', '1 verre de lait  ', '2 poireau  ', '1 bûche de chèvre (ou 150 gr de fromage de chèvre du même type) ', 'Emmental râpé ', 'Poivre  ', 'Sel  ', ""2 cuillère à soupe d'épices orientale) ""]"; Préparer la pâte avec la farine, le beurre, le sel et de l'eau pour obtenir un mélange souple mais qui ne colle pas. Abaisser et poser dans un plat à tarte. Sur la pâte, disposer le fromage de chèvre coupé en petites tranches. Pendant ce temps, faire suer les poireaux coupés en rondelles dans un peu de beurre. Dans un saladier mélanger la crème, le lait, les oeufs, le râpé puis ajouter les poireaux. Saler, poivrer et ajouter la nigelle. Préchauffer le four et faire cuire jusqu'à ce que le dessus soit bien doré.;4
entree;Salmorejo (Andalousie);"['4 tomate bien mûres ', 'Pain dur (10cm de baguette) ', ""2 cuillère à soupe d'huile d'olive  "", ""2 gousse d'ail dégermées "", '2 oeuf durs ', '2 tranche de jambon cru ']"; Peler les tomates, puis les couper. Oter la croûte du pain et le mouiller légèrement. Râper les oeufs dans un ramequin et couper le jambon cru en fines lamelles puis les déposer dans un autre ramequin. Mixer les tomates avec le pain, l'huile d'olive et l'ail. Servir le salmorejo dans des ramequins et chacun dépose un peu d'oeuf et de jambon dessus. Ce plat se mange avec une cuillère à soupe.;5
entree;Rollmops;"[""12 filet d'hareng frais "", '6 cornichon  ', '1 feuille de laurier  ', '4 genièvre  ', '4 grain de poivre  ', '1/2 l de vinaigre  ', '1 oignon  ', '24 oignon blanc  ', 'Persil  ', '1 bocal de câpres  ', '1/2 poivron rouge  ']"; Emincer les cornichons dans la longueur. Dans 1 casserole, verser le vinaigre avec 2 verres d'eau, le laurier et les épices. Cuire à gros bouillon pendant 5 mn. Laisser refroidir. Sur chaque filet, déposer quelques morceaux de cornichons, quelques capres, 2 petits oignons. Les rouler et les maintenir avec des piques en bois. Ranger dans un bocal. Couvrir avec le vinaigre chaud, couvrir. Laisser mariner 1 semaine. Servir avec le persil, l'oignon émincé et des lanières de poivron.;8
entree;Mousse d'avocats;"['2 avocat  ', ""1 gousse d'ail  "", '1 oignon  ', '3 cuillère à café de crème fraîche  ', '2 cuillère à soupe de jus de citron  ', '2 cuillère à soupe de ketchup  ', '1 cuillère à café de ciboulette hâchée ']"; Mettre la chair d'avocats dans le récipient d'un miweur et y ajouter le jus de citron, l'ail et l'oignon. Mixer le tout et y ajouter le ketchup et la crème fraîche. Présenter dans des petits bols et y ajoutez un petit peu de ciboulette et une touche de ketchup. Laissez 1 h 30 au réfrigérateur et voilà le tour est joué !! Bon appétit.;5
entree;Pâté de Pâques berrichon;['1 pâte feuilletée  ', '150 g de viande hachée, porc et veau ', '3 oeuf  ', 'brin de persil  ', 'Poivre  ', 'Sel  ', 'Muscade  ']; Faire cuire les oeufs pour qu'ils soient durs. Etaler la pâte feuilletée. Mélanger la viande, le persil et les épices. Faire un boudin de viande au milieu de la pâte. Une fois que les oeufs sont froids, les couper en deux et les disposer sur la viande. Refermer la pâte feuilletée sur le côté, pour que ce soit bien hermétique. Vous pouvez badigeonner le pâté avec du jaune d'oeuf. Percer quelques trous sur le dessus et faire cuire 30 minutes à 200°C (thermostat 6-7).;8
entree;Flan aux asperges;['250 g de crème fraîche  ', '2 asperge blanches, ', 'Asperge vertes pour la décoration ', '4 oeuf  ', 'Poivre  ', 'Sel  ']; Préchauffer le four à 180°C Bien égoutter les asperges et les presser pour en extraire toute l'eau.  Dans un mixer (c'est indispensable sinon les fils des asperges ne seront pas réduits), mettre les asperges, les oeufs entiers, la crème fraîche et du sel et du poivre. Mixer 30 secondes jusqu'à l'obtention d'une crème onctueuse. Beurrer un moule à cake, farinez-le lègèrement y verser la préparation Enfournez au bain-marie et faire cuire pendant 40 minutes environ Servir froid avec une sauce faite avec de la crème fleurette, un filet de citron et des herbes.;6
entree;salade de concombre au yaourt;['1 concombre  ', '1 yaourt nature  ', '1 moitié de poivron vert  ', 'Jus de citron  ', 'Herbes de Provence  ', 'Poivre  ', 'Sel  ']; Laver et éplucher le concombre, le couper en rondelles et le laisser égoutter avec un peu de sel.  Laver le poivron et le couper en petits dés.  Dans un saladier : verser le yaourt, poivrer, citronner, et ajouter quelques herbes de Provence (ne pas hésiter à goûter la sauce pour vérifier l'assaisonnement).  Mélanger le tout avec le concombre et le poivron.;4
entree;Soupe au chou rouge;['1/2 chou rouge  ', '2 pomme de terre  ', '1 oignon  ', '150 g de lardons fumés  ', 'Poivre  ', 'Sel  ', '1 cuillère à soupe de vinaigre  ']; Faire revenir un oignon dans une casserole , émincer le choux-rouge , éplucher les pommes de terre et rajouter le tout avec un litre d'eau dans la casserole Entre temps, faire revenir les lamelles de lardons fumés. Laisser cuire la soupe 20 mn, puis la passer et rajouter les lardons, ansi que le vinaigre.;3
entree;Chaussons italiens (panzerotti);"['2 oeuf  ', '250 g de farine  ', '100 g de mozzarella  ', '200 g de ricotta  ', '50 g de parmesan  ', 'Basilic frais  ', 'Eau  ', ""Huile d'olive (pour frire) "", 'Poivre  ', 'Sel  ']"; Tamiser la farine et faire une fontaine. Ajouter un peu de sel, de l'eau, et pétrir jusqu'à obtenir une pâte consistante. Continuer à la pétrir, si possible une demi-heure. Laisser reposer la pâte pendant 1 heure. Couper la mozzarella en petit dés. Dans un bol mélanger la ricotta, les oeufs, le parmesan, le basilic et un peu de poivre. Ajouter la mozzarella. Séparer la pâte en douze. Et étaler, chaque pâton en disques, d'environ 4 à 5 mm d'épaisseur.   Procéder comme pour les raviolis. Répartir la farce sur un côté des disques, et humidifier les bords.  Replier les disques, et former des demi-lunes. Appuyer sur les bords afin de bien les fermer.  Replier la pâte si nécessaire, pour que la farce ne coule pas pendant la cuisson. Couper les bords à l'aide d'un couteau à raviolis, pour que ce soit plus joli. Faire chauffer pas mal d'huile, dans une grande poêle. Faire frire les panzerotti, trois par trois, afin qu'ils soient bien dorés. Quelques minutes suffisent. Les déposer sur un papier absorbant, afin d'éliminer le surplus d'huile. La recette originale veut que les panzerotti soient frits, mais on peut sans doute les faire cuire au four, préchauffé à 180°C (thermostat 6), pendant 30 minutes environ. Déguster bien chaud!!! En entrée ou en plat, avec une salade.;11
entree;Soupe au potiron et pommes de terre;"['500 g de potiron  ', '2 pomme de terre Bintje ', ""2 gousse d'ail  "", 'Persil  ', 'Poivre  ', 'Sel  ', '10 cl de crème fraîche  ']"; Pelez le potiron et coupez-le en morceaux pas trop gros, épluchez les pommes de terre, lavez-les et coupez-les en morceaux. Dans une cocotte, faites sauter le potiron et les pommes de terre dans du beurre. Ajoutez l'ail et le persil, salez au gros sel et poivrez, recouvrez d'eau et laissez cuire environ 25 min. Mixez le potage. Servez avec de la crème fraîche. Pour faire plus joli, servez dans le potiron que vous aurez évidé afin d'en prendre la chair.;4
entree;Coq en pâte;"[""Poularde fine que l'on prépare ainsi, et non un coq ""]"; La veille de la cuisson :  Placez des morceaux de truffes sous la peau de la poularde, farcissez la ensuite copieusement de foie gras et de farce fine en petite quantité et arroser d'un peu de Cognac et bridez la avec les pattes rentrées dans la chair. Ensuite, enfermez la dans du papier d'aluminium et placez la au réfrigérateur jusqu'au lendemain.  Le lendemain :  1 - préparez une pâte à foncer : 500 g de farine, 300 g de beurre, 2 dl d'eau, 10 g de sel et un oeuf.  Mettez la farine en couronne sur la table, placez l'oeuf le sel l'eau et le beurre ramolli au milieu, mélanger ces éléments ensemble et amalgamez peu à peu à la farine. Mettez la boule de pâte dans un linge et mettez la au réfrigérateur. Cette pâte doit être préparée quelques heures avant son utilisation.  2 - préparez un Matignon : 250 g de carottes râpées, 150 g de céleri râpé, 150 g d'oignons émincés, 100 g de jambon cru, une feuille de laurier, du thym, du sel, du poivre, du vin blanc, une cuillère à café de sucre et du Madère.  Faites fondre les légumes dans du beurre et assaisonnez. Quand les légumes sont bien fondus, ajoutez le jambon et mouillez l'ensemble avec un petit verre de vin blanc et un autre de Madère. Réduisez doucement à fond.  3 - préparation de la poularde pour la cuisson :  Faites colorer au beurre tous les côtés de la poularde. recouvrez la du Matignon de légumes et enveloppez l'ensemble dans un crépine de porc trempée à l'eau froide. Mettez la ensuite dans une abaisse de la pâte à foncer. Recouvrez la volaille avec une autre abaisse, soudez bien les bords des deux abaisses et pincez.  Faites une ouverture au dessus pour l'échappement des vapeurs. Dorez la pâte avec un jaune d'oeuf. Cuisez au four, à bonne chaleur, une heure et demi au moins selon la taille de la poularde. Le coq en pâte doit être servi, à part, avec une sauce Périgueux.  4 - sauce Périgueux :  Faites revenir dans du beurre 150 g de carottes coupées en petits morceaux, 100 g de céleri en branche et 100 g d'oignons émincés. Placez ensuite dans la sauteuse des os à moelle de veau, faites flamber au Cognac et mouillez ensuite d'un bouillon de veau. Assaisonnez de sel et de poivre blanc. Ajoutez ensuite une feuille de laurier, une branche de thym, un grand verre de vin rouge et un autre de Madère.  Faites cuire cet ensemble à feu doux couvert au moins deux bonnes heures.  Passez cette sauce dans un chinois en fin de cuisson.  Avant de servir avec le coq en pâte, délayez dans la sauce une tranche de fois gras et des morceaux de truffe.  5 - présentation du coq en pâte à table :  Coupez la pâte au trois quart de la hauteur et présentez le coq en pâte dans un plat en terre avec la partie supérieure de la pâte soulevée par un petit morceau de bois pour laisser échapper les effluves.;17
entree;Salade de thon ;['3 boîte de thon au naturel de 200 g ', '3 oeuf durs ', '2 échalote  ', '6 cornichon  ', '20 cl de mayonnaise  ', '1 branche de persil  ', '4 cuillère à soupe de vinaigre de vin  ', 'Poivre  ', 'Sel  ']; Essorez le thon dans vos mains pour en extraire le jus.   Ecrasez les oeufs durs à la fourchette.  Hachez finement les échalotes et les cornichons ainsi que le persil. Mélangez tous ces ingrédients avec la mayonnaise et le vinaigre. Attention toutefois à ne pas mixer vos ingrédients au risque d'obtenir une purée. Rectifiez l'assaisonnement en ajoutant du sel et du poivre selon le goût. Cette salade peut servir à remplir des tomates évidées.  Elle est très appréciée à l'apéritif dans de petits choux, en verrine... L'été, cette salade fait office de plat principal !;6
entree;Wraps;"['400 g de farine  ', ""15 cl d'eau  "", '1 petite cuillère de sel  ', ""10 cl d'huile d'olive  ""]"; Commencer par mélanger la farine et le sel puis ajouter l'huile d'olive et mélanger le tout. Incorporer peu à peu l'eau et pétrir jusqu'à l'obtention d'une boule de pâte (si la pâte est réalisée au robot, celle-ci doit se décoller des parois). Former 8 petites boules de tailles égales et laisser lever 30 min environ couvert d'un linge humide. Étaler les boules en galettes très fines (c'est là que réside la difficulté, les galettes doivent être extrêmement fines). Faire chauffer une poêle à feu vif et faire cuire les galettes 30 secondes de chaque côté (en général, après la deuxième galette, 20 secondes par face suffisent). Laisser refroidir et farcir avec la garniture de votre choix. Rouler la galette et tailler en biseau les extrémités.;6
entree;Salade Coleslaw;['1/2 chou blanc  ', '2 carotte  ', '3 cuillère à soupe de raisins secs  ', '3 cuillère à soupe de vinaigre de vin  ', '1 yaourt nature  ', '1/2 pot de mayonnaise  ', 'Aneth  ', 'Sel  ', 'Poivre  '];" Réhydrater les raisins secs dans l'eau chaude. Râper les carottes ; les peler ainsi que le chou blanc. Mélanger le yaourt avec le vinaigre, la mayonnaise, l'aneth et les raisins secs.  Saler, poivrer et verser sur les légumes.";4
entree;Maquereaux froids au vin blanc;['1 kg de maquereau (lisettes) ', '75 cl de vin blanc  ', '25 cl de vinaigre de vin blanc ', '1 oignon  ', '3 carotte  ', '1 brin de céleri  ', '6 feuille de laurier  ', 'Estragon  ', '10 grain de poivre  ', '2 clou de girofle  ', 'Gros sel  ', '2 citron  ']; Vider et laver les lisettes, les ranger dans un plat allant au four. Porter à ébullition le vin blanc, le vinaigre, les aromates et les légumes coupés en fines rondelles. Couper les citrons en tranches fines et les poser sur les maquereaux. Verser le liquide sur les lisettes et passer le plat à four moyen (160/180°C), pendant 10 min. Laisser refroidir et mettre au frais. Consommer après avoir attendu 48 heures.;6
entree;Zaalouk (Maroc);"['6 aubergine de taille moyenne ', '1 tomate hachée ', 'Persil  ', '1 petite cuillère de cumin  ', '1 pincée de sel  ', '3 cuillère à soupe de vinaigre  ', 'Piment rouge ', 'Piment fort (facultatif) ', ""5 cuillère à soupe d'huile d'olive  "", ""6 gousse d'ail  ""]"; Enlever la peau des aubergines, en laisser juste un peu. Mettre cuire 20 mn dans une marmite pleine d'eau. Préparer la sauce en mélangeant ail, cumin, sel, huile d'olive, vinaigre, persil haché, piment rouge. Une fois les aubergines, bien cuites, mélanger les avec la sauce préparée et laisser à feu doux tout en remuant. Vérifier le goût, si vous préférez plus relevé, ajoutez du piment fort. Il faut sécher la sauce de l'eau et laisser juste l'huile qui se goûte. Vous pouvez également ajouter une tomate écrasée sur le contenu. Servir.;6
