categorie;nom_recette;ingredients;preparation;nb_etape
plat;Farfalle au gorgonzola;['400 g de farfalle  ', '2 cuillère à soupe de beurre  ', '200 g de gorgonzola  ', '50 g de pignons  ', '100 g de parmesan  ', 'Poivre  ', 'Sel  ']; Dans une grande casserole, faites cuire les pâtes et égouttez-les. Faites revenir les pignons, sans graisse, dans une poêle anti-adhésive. Dans une casserole, faites fondre le beurre à feu doux, puis incorporez le gorgonzola coupé en morceaux. Continuez la cuisson, en laissant fondre le fromage de moitié.  Ajoutez les pignons, poivrez, et retirez du feu. Au moment de servir, disposez les pâtes dans les assiettes, versez au centre de la sauce au gorgonzola et saupoudrez de parmesan.;5
plat;Roti de Porc fondant;"['1 rôti de porc de 1kg environ ', '25 g de beurre  ', '3 échalote  ', ""5 gousse d'ail  "", '3 feuille de laurier  ', 'Thym  ', '25 cl de vin blanc  ', ""50 cl d'eau  "", 'Sel  ', 'Poivre  ']"; Mettez le beurre à fondre dans une cocotte en fonte. Faites blondir les échalotes finement coupées. Ajoutez la viande et faites-la dorer. Rajoutez les gousses d'ail, salez et poivrez la viande. Versez le vin, mettez le laurier dans la sauce et saupoudez la viande de thym. Rajoutez l'eau. Laissez mijoter 1h30 environ à feu doux. Tournez la viande de temps en temps.;8
plat;Poêlée de sarrasin aux olives et aux champignons;"['750 g de champignon de Paris  ', '450 g de sarrasin  ', ""450 g d'oignon  "", ""375 g d'olives noires  "", ""2 gousse d'ail  "", ""3 cuillère à soupe d'huile  "", '2 branche de thym séché ', '1 feuille de laurier  ', 'Poivre  ', 'Sel  ']"; Dénoyauter les olives. Faire cuire le sarrasin avec le thym et le laurier pendant 20 minutes. Emincer les oignons, l'ail et les champignons. Faire fondre les oignons dans l'huile chaude puis ajouter les champignons et l'ail. Lorsque les champignons ont rendu leur eau, ajouter les olives. Egoutter le sarrasin et l'incorporer au mélange. Mélanger et rectifier l'assaisonnement. Poursuivre la cuisson 5 minutes à feu doux pour que le sarrasin s'imprègne de la saveur des autres aliments et servir.;7
plat;Pommes dauphines;"['500 g de pomme de terre  ', '125 g de farine  ', '75 g de beurre  ', ""100 g d'eau  "", '4 oeuf  ', 'Sel  ', 'Huile de friture  ']"; Faites cuire les pommes de terre à l'eau bouilante salée environ 30 minutes (selon la taille). Pendant ce temps, préparez la pâte à choux : portez à ébullition 10 cl d'eau avec le beurre. Salez et versez d'un coup la farine, remuez énergiquement à la cuillère en bois jusqu'à ce que la pâte se détache des birds de la casserole. Laissez tiédir puis ajoutez les oeufs un à un, en mélangeant bien à chaque fois. Egouttez et pelez les pommes de terre, écrasez-les en purée fine et ajoutez-les à la pâte à choux. Salez et poivrez, puis laissez refroidir. Formez ensuite des petites boules de la taille d'une noix avec vos mains farinées, ou utilisez une poche à douille. Jetez-les dans l'huile de friture bien chaude par petites quantités et laissez dorer 1 min environ.;7
plat;Champignons farcis;"['Champignon à farcir (8) ', '3 tranche de jambon blanc  ', ""1 jaune d'oeuf  "", '1 échalote  ', '3 cuillère de crème fraîche  ', '50 g de fromage râpé  ', 'Persil  ']"; Séparer les pieds des chapeaux.   Hacher le jambon, battre l'oeuf. Mixer les pieds et ajouter les ingrédients mélangés. Faire bouillir de l'eau et y mettre les chapeaux pendant 5 mn.  Mettre au four (moyen) 20 mn les chapeaux farcis avec la préparation.;5
plat;Poulet sauté aux noix de cajou (Chinois);"['4 blanc de poulet  ', '1 oignon  ', '150 g de noix de cajou (de préférence au naturel) ', ""2 gousse d'ail  "", '1 poivron (vert de préférence) ', '1/2 cube de bouillon de volaille ', '1 cuillère à café de maïzena (fécule de maïs) ', '3 cuillère à café de sauce soja  ', ""Huile d'olive  "", '1 lamelle de gingembre (facultatif) ']"; Mettre de l'huile dans une poêle ou un wok et faire dorer les noix de cajou sur feu vif en remuant souvent. Les réserver. Emincer les blancs de poulet et les cuire 3 à 4 min sur feu vif. Les réserver. Détailler le poivron en lamelles, l'oignon et les gousses d'ail (et le gingembre). Les faire sauter pendant 10 min environ dans la poêle du poulet. Délayer le bouillon de volaille dans un demi verre d'eau chaude et le verser sur les légumes. Ajouter la sauce soja, porter à ébullition et ajouter la maïzena délayée dans un peu d'eau froide pour épaissir la sauce. Ajouter le poulet et les noix de cajou dans la préparation et laisser mijoter 2 min. Saler et poivrer à votre goût, puis servir accompagné de riz blanc. Bon appétit !;8
plat;Goulash de boeuf;"['1 kg de boeuf à braiser ', ""400 g d'oignon  "", '100 g de beurre  ', ""1 cuillère à soupe d'huile  "", '5 cuillère à soupe de concentré de tomates  ', '1 cuillère à soupe de paprika  ', '25 cl de bouillon de boeuf (1 cube + eau) ', '20 cl de crème fraîche  ', '1 bouquet garni  ']";" Eplucher et émincer les oignons. Les faire revenir dans le beurre et l'huile. Quand les oignons ont bien fondus et forment un ""amas pâteux"", ajouter la viande coupée en morceaux de taille moyenne. Ajouter le concentré de tomates, sel poivre, bouquet garni et bouillon de boeuf. Fermer la cocotte car la viande ne doit pas dorer. Laisser cuire à feu très doux pendant 3 heures, ajouter le paprika 1 h avant de servir. Incorporer la crème fraîche au dernier moment, laisser chauffer et servir.";4
plat;Gigot de sept heures;"[""1 gigot d'agneau de 2,5 kg "", '250 g de couenne  ', '200 g de carotte  ', ""300 g d'oignon  "", '500 g de tomate pelée , épépinées ', '1 bouquet garni (thym, laurier, persils, clou de girofle) ', '30 cl de bouillon de boeuf  ', ""10 cl d'huile d'olive  "", '10 cl de cognac  ', '50 cl de vin blanc  ', 'Poivre  ', 'Sel  ']"; Saler et poivrer le gigot, le faire revenir dans de l'huile chaude. Tapisser de couennes le fond d'une cocotte (gras vers l'extérieur). Y déposer le gigot, entourer des carottes, de l'oignons et des tomates. Ajouter le reste des ingrédients, saler et poivrer. Faire cuire 7 heures au four à 170°C (thermostat 5-6). Note de la rédaction Marmiton : cuire à 120°C est plus approprié. Surveiller la cuisson et rajouter de l'eau si nécessaire. Rectifier l'assaisonnement et servir à la cuillère dans la cocotte (la particularité de ce gigot est d'être fondant au point qu'on puisse le couper à la cuillère).;5
plat;L'oie rôtie, moelleuse;"['1 oie de 4 kg avec son gésier, son cœur et son foie ', '1 carotte  ', '1 oignon  ', '2 clou de girofle  ', '2 poireau  ', '100 g de beurre  ', '1/2 pain dur ', ""1 gousse d'ail  "", 'Persil  ', 'Oignon grelot  ', 'Poivre et fleur de sel ', 'Sel  ']"; Sortir l’oie et le beurre du réfrigérateur 1 h avant la cuisson . Préparer un bouillon avec 1.5l d’eau, carotte, oignon piqué de clous de girofle, les poireaux émincés, laisser cuire au moins 30 minutes. Préchauffer votre four à 150°C (thermostat 5). Mettre dans ce bouillon les ailerons, le cou coupé en 3, le gésier coupé en rondelles, le cœur coupé en deux et le foie. Chauffer ce bouillon puis le mettre dans un plat rectangulaire allant au four. Poser sur ce bouillon une grille et poser votre oie dessus, saler et poivrer. Envelopper le tout de papier alu pour enfermer l’oie et mettre au four 1h. L’oie va cuire à la vapeur et la rendre plus moelleuse. Sortir l’oie et monter votre four à 220°C (thermostat 7-8), convection naturelle.  Mettre votre bouillon dans une casserole et faire le cuire 1h à petits frémissements en ajoutant au bout de 30 min, sel et poivre. Passer le bouillon, le laisser refroidir puis le mettre au réfrigérateur afin de pouvoir enlever plus tard la couche de graisse qui se formera à la surface.  Mixer le gésier, le foie le cœur et la mie de pain un peu de persil. Gratter le pain d’ail généreusement et le farcir de la préparation mixée Farcir l’oie avec les morceaux de pain. Saler et poivrer l’oie, l’enduire de beurre. Enfourner, faire cuire 20 min, puis baisser à 180°C (thermostat 6). Cuire  encore 2 h en prenant soin d’arroser toutes les 30 minutes en tournant l’oie sur tous ses cotés. Une fois cuite, la mettre dans du papier aluminium pour la garder au chaud et la rendre encore plus moelleuse. Sortir votre bouillon de réfrigérateur et enlever la couche de graisse superficielle. Faire réduire. Retirer de votre plat de cuisson la graisse laisser les sucs. Déglacer vos sucs avec  votre bouillon réduit et chaud et laisser chauffer 5 min en décollant les sucs Découper l’oie et y déposer quelques grains  de fleur de sel sur chaque morceau et un peu de poivre moulu. Verser le jus dans la saucière bien chaude. Bon appétit !;23
plat;Aubergines farcies (aux légumes ou mixte);"['1 aubergine  ', '2 oignon  ', '1 tomate  ', '1 oeuf  ', ""100 g de chair à saucisse (ou rien, si vous ne voulez qu'avec des légumes) "", ""Condiments (sel, poivre, persil, ail, basilic, huile d'olive...) "", '25 g de gruyère râpé ... ']";" Coupez l'aubergine eu deux dans le sens de la longueur. Avec un couteau, fendez la chair de l'aubergine en faisant des ""X"" (c'est pour que çà cuise à l'intérieur).  Faites coulez un filez d'huile d'olive sur la surface, et enfournez à 250° pendant une demi heure. Avec une cuillère à soupe, retirez la chair des aubergines et coupez la finement.  Faites blanchir les oignons à feu doux pendant un bon quart d'heure sans les faire griller... au bout de 5 min, ajouter de la chair à saucisse si vous aimez la viande (c'est très bon aussi sans…)  Puis ajouter la tomate coupée en petits dés  et l'ail, en laissant à feu très doux.  Ajoutez la chair d'aubergine et assaisonner. Ajouter le persil et le basilic.  Et aussi l'oeuf battu.  Mélangez bien le tout et remplissez les demi-aubergines. recouvrez de gruyère râpé.  Replacez au four pendant 5 à 10 mn dans le four encore chaud.  Faites refroidir un peu, c'est bon chaud ou froid.  A+";11
plat;Risotto de courgettes aux champignons;['250 g de riz rond  ', '1 l de bouillon de légumes ', '2 courgette  ', '250 g de champignon de Paris  ', '1 oignon  ', '10 cl de vin blanc sec  ', '25 cl de crème fraîche  ', '50 g de parmesan  ', '30 g de beurre  ', 'Basilic frais  ', 'Sel  ', 'Poivre  ']; Faites revenir l’oignon émincé et les champignons émincés dans le beurre. Pendant ce temps, couper les courgettes en rondelles fines. Ajoutez le riz au mélange oignon-champignon. Lorsqu’il est devenu translucide, mouillez avec le vin blanc. Attendez que le vin soit évaporé pour ajouter les courgettes. Laissez cuire 2 minutes puis, toujours sans arrêter de remuer, ajouter une louche de bouillon bien chaud. Attendez que le riz absorbe le bouillon avant d'en ajouter une autre louche et ainsi de suite jusqu'à ce que le riz soit cuit (soit environ 15 à 20 minutes). Faites cuire à feu doux, en mouillant régulièrement avec le reste du bouillon (n’hésitez pas à en ajouter, si vous avez épuisé le litre). Ajoutez alors la crème et le parmesan, couvrez 2 minutes remuez. Rectifiez l'assaisonnement et ajoutez du basilic. Servez immédiatement.;7
plat;Poulet à la citronnelle (facile);"['4 filet de poulet  ', '4 oignon nouveau  ', ""4 gousse d'ail pressées ou finement hachées "", '2 citronnelle ciselées ', '4 cuillère à soupe de nuoc mam  ', '2 cuillère à soupe de sauce soja  ', ""4 cuillère à soupe d'huile d'arachide  "", '2 cuillère à soupe de sucre en poudre  ', '2 petit piment rouges(facultatif) ', ""1 poignée d'arachide pilées "", 'feuille de menthe ou de basilic pour la déco ']"; Mélanger tous les ingrédients de la marinade et y ajouter le poulet coupé en cubes. Réserver au frais minimum 30 minutes, l'idéal étant quelques heures. Faire sauter le poulet et sa marinade 3 minutes à feu vif dans un wok, ajouter les oignons coupés en petits morceaux et les petits piments finement hachés. Laisser cuire et dorer quelques minutes. Avant de servir saupoudrer de cacahuètes pilées et décorer de feuilles de menthe ou de basilic. Accompagner de nouilles sautées et d'un mélange de légumes asiatiques au wok (surgelés ou bocal), ou de riz thaï.;6
plat;Curry de poulet coco express au Thermomix;"['4 oignon  ', ""3 cuillère à soupe d'huile ou de ghee/beurre clarifié "", '1 cuillère à soupe de curry (ou autre mélange d’épices selon votre goût) ', '4 escalope de poulet  ', '20 cl de lait de coco  ', ""20 cl d'eau  "", '1/2 cuillère à café de sel  ', '250 g de riz basmati pour la garniture ']"; Éplucher les oignons et les placer dans le bol du Thermomix.  Ajouter la matière grasse et les épices. Mixer 10 secondes  à vitesse 8. Avec une spatule, décoller les oignons des parois. Chauffer 5 minutes à 100°C. Lancer la cuisson du riz Basmati dans une casserole ou un cuit-vapeur. En parallèle, couper le poulet en dés. Mettre en mode pétrin (sens inverse de la lame) et ajouter le poulet dans le bol, ainsi que le verre d’eau et le sel. Chauffer 7 minutes à 80°C. Ajouter le lait de coco. Chauffer 5 minutes à 80°C. Servir chaud avec du riz Basmati.;9
plat;Crumble d'agneau à l'origan et à la feta;"[""1 cuillère à soupe d'huile d'olive  "", '2 oignon coupés en lamelles ', ""1 gousse d'ail pelée et hachée "", ""600 g d'agneau (gigot, steak, . .) coupé en cubes "", ""1 cuillère à café d'origan  "", '1 dl de fond d’agneau ', ""tranche de pomme de terre précuites (de quoi tapisser le fond d'un plat à gratin) "", '50 g de parmesan râpé  ', '50 g de feta émiettée ', 'Tomate séchée  ']"; Dans une poêle à fond épais, faites sauter dans un peu d’huile, les oignons et l’ail, +/- 2 mn, ensuite les dés d’agneau +/- 2 mn. Salez, poivrez et saupoudrez d’une cuillère à café d’origan.  Ajoutez le fond d’agneau et laissez mijoter +/- 5 mn. Réservez.  Enduisez un plat à gratin d’huile d’olive et tapissez le fond avec les pommes de terre prétranchées. Salez, poivrez, saupoudrez d’origan et ajoutez l’agneau avec le jus de cuisson.  Préchauffez le four à 220°c.  Préparez le crumble en mélangeant le parmesan, la fêta, l’origan, le sel, le poivre.  Répartissez le crumble sur l’agneau et enfournez +/- 15 mn jusqu’à ce que le crumble soit bien doré.  Garnissez avec les tomates séchées. Servez immédiatement;7
plat;Poulet coco à la bellevilloise;"['4 cuisse de poulet fermier ', '500 g de tomate pelée  ', '300 ml de lait de coco  ', ""1 poignée d'amande effilées ou de noix de cajou "", '2 oignon de taille moyenne ', '1 poignée de raisins secs (si vous aimez) ', '2 cuillère à soupe de curry en poudre ', ""3 huile d'olive  ""]"; Dans l'huille d'olive, faire revenir les oignons émincés dans une grande cocotte jusqu'à ce qu'ils deviennent translucides. Les retirer du feux avant coloration. Faire dorer les cuisses de poulet coupées en deux dans la même cocotte pendant 5 à 10 min à feu vif. Pendant ce temps, sortir les tomates pelées de leur jus et les découper en morceaux. Les ajouter au poulet avec leur jus ainsi que les oignons, assaisonner légèrement (sel, poivre) et baisser le feu pour obtenir une légere ébulition. Aprés environ 5 min, ajouter le lait de coco, le curry (selon votre goût), les noix de cajou ou les amandes effilées et les raisins secs, puis rectifier l'assaisonnement. Au bout de 4 min de cuisson, goûter puis retirer du feu : le poulet doit être bien fondant et la sauce avoir une belle couleur orangée. Servir avec un bon riz basmati, indispensable comme accompagnement !;8
