categorie;nom_recette;ingredients;preparation;nb_etape
dessert;Gâteau aux noix de tante Mouche;['150 g de noix hachées finement (500 g de noix entières) ', '40 g de farine  ', '3 oeuf  ', '150 g de sucre  ', '100 g de beurre  ', '1 verre de liqueur de rhum ', '1 pincée de sel  ']; Mêler la moitié du sucre avec les noix.  Avec le beurre ramolli mélanger l'autre moitié du sucre, ajouter le mélange noix plus sucre. Puis les œufs un à un, le sel, la farine et le rhum.  Chemiser un moule à tarte de 22 cm de diamètre, verser le mélange, cuire à four moyen (7 sur une échelle de 10 ) jusqu'à ce qu'une lame de couteau passée dans le gâteau ressorte sèche, il doit rester moelleux et peu doré en surface.  Laisser refroidir.  Peut se conserver plusieurs jours au réfrigérateur et se congèle très bien.;5
dessert;Cake au chocolat;"['150 g de chocolat pâtissier  ', '3 oeuf  ', '100 g de sucre en poudre  ', '60 g de farine  ', '1 cuillère à café de levure  ', '80 g de beurre  ', ""50 g de poudre d'amande  ""]"; Faire fondre le chocolat (en morceaux) au bain-marie avec 5 cuillères à soupe d’eau (ou le faire au micro-ondes).  Dans un saladier, battre les oeufs avec le sucre, jusqu’à ce que le mélange blanchisse. Ajouter la farine, la levure, le beurre fondu, la poudre d’amandes, et le chocolat. Mélanger.  Verser la préparation jusqu’à mi–hauteur d’un moule à cake beurré.  Mettre à cuire dans un four préchauffé à 180°C (thermostat 6 ) pendant 30 à 35 min.  Attendre 5 min avant de démouler. Laisser refroidir.;5
dessert;Tiramisu framboise de Lulu;['250 g de mascarpone  ', '4 oeuf  ', '1 pincée de sel  ', '250 g de sucre roux  ', '4 cuillère à soupe de sucre blanc ou sucre roux ', '500 g de framboise décongelées ', '12 framboise pour la décoration ', '24 biscuit cuiller  ', 'Amande effilées ', 'Pépite de nougatine  ', '12 grand verre de moutarde  ']; Coulis pour les biscuits cuiller : Placer 250 g de framboises avec les 4 cuillères à soupe de sucre dans une casserole et faire chauffer à feux moyen tout en fouettant jusqu'à obtention d'un coulis de framboise. Puis réserver au frais 20 à 30 min environ.  Ensuite, laisser tremper les biscuits cuiller préalablement coupés en 2 dans ce coulis. Préparation du tiramisu : Séparer les blancs des jaunes. Fouetter les jaunes avec le sucre, jusqu’à ce que le mélange blanchisse puis ajouter le mascarpone. Le mélange doit être lisse et homogène. Faire monter les blancs en neige avec une pincée de sel. Incorporer délicatement les blancs au mélange précédant. Mélanger énergiquement les framboises restantes jusqu'à obtenir un jus de framboise avec des morceaux.  Incorporer délicatement les framboises au mélange mousseux de mascarpone. Dans chaque verrine :  Placer 2 ou 3 biscuits cuiller préalablement trempés dans le coulis de framboise. Déposer 2 cuillères à soupe de mousse de mascarpone à la framboise et ainsi de suite en alternant les couches biscuits / crème. Une fois les verrines remplies, dans une poêle, faites griller un mélange d'amandes effilées et de pépites de nougatine (à votre goût). Ajouter ce mélange gourmand au dessus de chaque verrine. Puis placer une framboise. Réserver au frais au moins 2 h. Déguster.;17
dessert;Beignets aux pommes très faciles;['250 g de farine  ', '1 sachet de levure chimique  ', '2 oeuf  ', '20 cl de lait  ', '4 pomme  ', 'Sel  ', 'Huile de friture  ']; Dans un saladier, versez la farine et la levure et creusez un puits. Mettez les deux jaunes d'oeufs et une pincée de sel. Mélangez. Ajoutez le lait progressivement. Quand la pâte est homogène, ajoutez les deux blancs d'oeufs battus en neige. Pelez les pommes et évidez-les. Puis coupez-les en rondelles régulières. Trempez les rondelles dans la pâte et faites-les frire. Servez les beignets avec du sucre !;5
dessert;Tiracitron (équation gourmande de Claire et Hervé Cuisine);"['250 g de farine  ', '125 g de beurre  ', ""5 cl d'eau (max) "", ""1 jaune d'oeuf  "", '3 cuillère à soupe de sucre  ', '1/2 cuillère à café de sel  ', '4 citron (récupérer 150 ml de jus de citron) ', '75 g de beurre  ', '150 g de sucre  ', '3 oeuf  ', '1 cuillère à soupe de maïzena  ', '250 g de mascarpone  ', '75 g de sucre glace  ', '2 cuillère à soupe de limoncello ou un peu d’arôme de citron ', '1 citron (pour le zeste) ', ""2 blanc d'oeuf  "", '1 pincée de sel  ', '75 g de sucre  ']"; Pour la pâte sablée :  Mélanger la farine, le sucre et le sel. Ajouter le beurre et pétrir la pâte aux doigts. Ajouter le jaune d’œuf et  puis l’eau petit à petit. Il n’est pas nécessaire d’ajouter les 5 cl d’eau, il faut veiller à ce que la pâte ne soit pas trop humide. Emballer dans du film plastique et mettre ½ heure au réfrigérateur. Préchauffer le four à 180° et faire 2 disques de pâte sablée assez épais. Laisser cuire 20 à 30 minutes. Pour la crème au citron :  Récupérer le jus des citrons et le zeste d’un citron. Mettre à bouillir. Fouetter le sucre et les œufs.  Ajouter au mélange bouillant tout en fouettant énergiquement, les œufs ne doivent pas cuire, le mélange doit être mousseux. Ajouter la maïzena et mettre épaissir sur le feu.  (Astuce : la crème est prête lorsqu’il n’y a plus de mousse). Ajouter le beurre lorsque la crème est tiède. Puis réserver au frais. Pour la crème au mascarpone : Fouetter le mascarpone avec le sucre glace, le limoncello et le zeste de citron. Réserver au frais Pour la meringue :  Fouetter les blancs d’œufs avec le sel et ajouter petit à petit le sucre. La préparation doit être lisse et brillante. Montage du tira-citron : Mettre un disque de pâte sablée dans le fond du plat et une couche de crème de mascarpone.  Ajouter le deuxième disque de pâte sablée puis la crème de citron. Avec une poche à douille, recouvrir de meringue et passer au chalumeau.;16
dessert;Gâteau moelleux au mascarpone;"['2 oeuf  ', '150 g de sucre en poudre  ', '150 g de farine  ', ""5 cl d'huile  "", '125 g de mascarpone  ', '1 sachet de levure chimique  ', ""2 goutte d'huile essentielle de citron bio "", '1 sachet de sucre vanillé  ']"; Préchauffer le four à 180°C (thermostat 6). Battre au fouet les œufs, le sucre et le sucre vanillé, continuer à battre et incorporer le mascarpone, l'huile, la farine, la levure et mettre en dernier l'huile essentielle de citron.  Verser la pâte dans un moule en couronne ou un moule à manquer. Cuire environ 30 minutes. A la sortie du four, attendre 5 minutes avant de démouler le gâteau.;5
dessert;Crumble aux cerises;['350 g de cerise dénoyautées ', '50 g de cassonade ou sucre brun ', '50 g de sucre semoule  ', '100 g de farine sans grumeaux ', '100 g de beurre froid ']; Répartissez les cerises dans un moule à tarte beurré.  Mélangez la cassonade ou sucre brun, le sucre semoule, la farine et le beurre coupé en morceaux du bout des doigts --> jusqu'à ce que vous obteniez une pâte émiettée : un peu comme du sable..  Répartissez celle-ci sur les cerises. Enfournez le crumble 30 minutes au four préchauffé à 190°C et laissez refroidir avant de servir.;4
dessert;Kougelhopf sucré (Alsace);"['500 g de farine  ', '75 g de sucre  ', '10 g de sel  ', '150 g de beurre ramolli ', '2 oeuf  ', ""20 cl de lait tiède (attention ! pas chaud, sinon l'action de la levure ne se fera pas) "", '25 g de levure de bière (fraîche) ', '75 g de raisins secs  ', ""40 g d'amande entières "", 'Sucre glace  ']"; Tremper les raisins dans de l'eau tiède pour les faire gonfler. Mélanger la levure à 10 cl de lait et un peu de farine pour en faire une pâte à laisser reposer jusqu'à doublement de son volume. Mélanger la farine restante, le sel, le sucre, les oeufs et les 10cl de lait restants. Pétrir pendant 15 mn pour bien aérer la pâte. Ajouter le beurre ramolli et bien mélanger. Ajouter ensuite le levain, puis pétrir quelques minutes jusqu'à ce que la pâte se détache des bords du récipient. Couvrir d'un linge et laisser reposer pendant 1h dans un endroit tempéré (près d'un radiateur par exemple). Faire reprendre à la pâte son volume initial en la tapotant. Ajouter les raisins et mélanger. Bien beurrer le moule à kougelhopf jusque dans les cannelures. Déposer une amande dans chaque cannelure. Y mettre la pâte et laisser reposer jusqu'à ce qu'elle arrive au bord du moule. Cuire 50 minutes à thermostat 7 (200-210°C). Si la pâte se colore de trop, couvrir d'un papier sulfurisé. Démouler sur une grille et saupoudrer généreusement de sucre glace.;11
dessert;Bûche de Noël aux fruits et mascarpone;['4 oeuf  ', '125 g de farine  ', '100 g de sucre en poudre  ', '2 sachet de sucre vanillé  ', '1 cuillère à café de levure chimique  ', 'Sirop de fruits ', 'Rhum  ', '200 g de mascarpone  ', '450 g de fruits (frais ou surgelés!) ', '2 cuillère à soupe de sucre en poudre  ', '300 g de mascarpone  ', '3 cuillère à café de sucre glace  ', '2 cuillère à café de vanille liquide ']; Préparation du gâteau roulé.Préchauffer votre four à 200°C (thermostat 6-7).Séparer les blancs des jaunes d'oeuf. Ajouter le sucre et sucre vanillé aux jaunes d'oeufs et battre le mélange jusqu'à blanchiment. Ajouter ensuite doucement la farine et la levure chimique (le mélange devient très consistant). Monter les blancs d'oeufs en neige et les incorporer au mélange. Etaler le mélange sur la plaque du four préalablement beurrée. Enfourner pendant environ 10 minutes. Préparation de la garniture (pendant la cuisson du gâteau roulé) : mixer environ 200 g de fruits et les mélanger à environ 200 g de mascarpone et les 2 cuillères à soupe de sucre. Préparer le sirop au rhum en mettant le même volume de sirop et rhum dans un bol et environ 3 fois le volume en eau.` Une fois le gâteau roulé cuit, le démouler sur un linge humide et humidifier l'autre face avec le mélange de sirop au rhum à l'aide d'un pinceau. Une fois le gâteau humidifié, couper les bord du gâteau afin d'obtenir un joli rectangle (et d'enlever les bords trop secs qui risqueraient de casser lors du roulage !!). Etaler le mélange mascarpone et fruits sur le gâteau. Parsemer ensuite sur le mélange étalé, environ 200 g de fruits non mixés (en réserver 50 g environ pour la décoration).Ensuite, rouler le biscuit. Préparation du glaçage : prendre les 300 g de mascarpone restants et y mélanger le sucre glace et l'extrait de vanille. Etaler ensuite sur le gâteau roulé ce mélange, à l'aide d'une spatule. Pour la décoration : faire des rainures sur la glaçage à l'aide d'une fourchette. Réserver au réfrigérateur plusieurs heures.;16
dessert;Rainbow Cake;['430 g de farine  ', '430 g de sucre  ', '220 g de beurre  ', '35 cl de lait  ', '6 oeuf  ', '1 sachet de levure  ', 'zeste de citron  ', '500 g de mascarpone  ', '200 g de Philadelphia  ', '125 g de sucre glace  ', 'Citron  ', '6 colorant alimentaires ', '200 g de chocolat blanc  ', '150 g de Philadelphia  ']; Pour le gâteau :  Ramollir le beurre. Faire blanchir le sucre avec les oeufs en fouettant. Mélanger le beurre pommade avec le mélange oeufs / sucre Ajouter la farine tamisée avec la levure. Ajouter le lait et les zestes de citron puis bien mélanger. Séparer le mélange en 6 parts égales. Ajouter dans chacune des parts les gouttes de colorant alimentaire afin d'obtenir les couleurs de l'arc en ciel: Violet, Bleu, Vert, Jaune, Orange, Rouge. Ne pas hésiter à forcer la dose de couleur car la cuisson rend un peu plus pâle. Faire cuire chaque gâteau l'un après l'autre pendant 13 min à 170°C (thermostat 6). Glaçage: Mélanger le mascarpone avec le Philadelphia, le sucre glace et le jus de citron (à doser pour obtenir une pâte souple mais pas liquide). Lorsque le gâteau violet est cuit et refroidi, le poser sur le plat de présentation et étaler dessus une couche de glaçage. Poser dessus le gâteau bleu puis du glaçage et ainsi de suite avec tous les gâteaux. Finir le glaçage en recouvrant les bords. Pour le dessus j'ai choisi un glaçage au chocolat blanc mais vous pouvez aussi garder le même glaçage que pour les bords. Faire fondre le chocolat blanc, ajouter de l'eau pour avoir une pâte souple. Ajouter le philadelphia et étaler sur le dessus. Laisser prendre au frais au moins 3h (l'idéal étant toute la nuit);17
dessert;Pop cakes au chocolat délicieux;['200 g de chocolat en tablette (au lait ou noir) ', '90 g de beurre  ', '90 g de sucre  ', '90 g de farine  ', '3 oeuf moyen ', '1/2 sachet de levure chimique  '];" Vous aurez besoin de 30 bâtons à sucette et de moules à cupcakes. Préchauffer le four à 180°C (thermostat 6).  Mélanger le sucre et le beurre fondu. Ajouter les œufs, puis la farine et la levure. Remplir les demi sphères (moules spécial pop cakes) au raz. Recouvrir avec l'autre parti prévu à cet effet. Enfourner 10/15 min (à surveiller selon le type de four). Sortir du four, laisser refroidir 10 min et démouler délicatement, vous obtenez de jolis boules ! Pour le glaçage au chocolat : Faire fondre le chocolat au micro ondes(30 à 40 sec environ). Prendre un bâtonnet, le tremper dans le chocolat, puis l'enfoncer dans la boule au moins jusqu'au milieu. Puis tremper le haut de la sucette dans le chocolat et tourner légèrement.  Enfin, ajouter quelques ""perlimpinpin"". Mettre les sucettes sur un présentoir (une boite en carton recouvert de papier aluminium par exemple). Répéter l'opération pour toutes les sucettes, et voilà ! De jolis et surtout délicieux pop-cakes !";15
dessert;Gâteau de semoule;['125 g de semoule  ', '1 l de lait  ', '100 g de sucre  ', '3 oeuf  ', '1 gousse de vanille  ', 'Beurre  ']; Porter le lait à ébullition avec le sucre et 1 gousse de vanille fendue (ou autre parfum). Jeter la semoule en pluie, mélanger à la cuillère en bois pendant 5 à 10 minutes à feu doux. Laisser gonfler un peu la semoule. Hors du feu, incorporer les oeufs, bien mélanger. Verser la préparation dans un moule rectangulaire beurré. Faire cuire au four à 180°C (thermostat 6) pendant 30 minutes.;4
dessert;Choux à la crème;"['80 g de beurre  ', '125 g de farine  ', ""1/4 l d'eau  "", '3 oeuf  ', '1 cuillère à café de sucre  ', '1 pincée de sel  ', '1/2 l de lait  ', '1 sachet de sucre vanillé  ', '100 g de sucre  ', ""2 jaune d'oeuf + 1 oeuf entier "", '50 g de farine  ', '1 pincée de sel  ', ""1 cuillère à soupe d'amaretto (facultatif) ""]"; Préparer la pâte : faire préchauffer le four à 200°C (thermostat 6/7). Faire chauffer dans une casserole le beurre, l'eau, le sel et le sucre. Dès que tout est fondu, verser toute la farine d'un coup et bien mélanger avec une cuillère en bois, jusqu'à ce que la pâte n’adhère plus à la cuillère ni à la casserole. Hors du feu, ajouter les oeufs un à un, puis mélanger à chaque fois jusqu'à homogénéité. Beurrer une tôle à pâtisserie, puis disposer la pâte en petits tas (18 pour des petits choux, 12 pour des gros). Utiliser pour cela une poche à douille, ou tout simplement deux cuillères. Cuire au four 20 à 25 mn. Petit truc pour vérifier l cuisson : Les choux doivent résister à une pression du doigt (ou de la cuillère, si l'on a peur de se brûler!). Préparer la crème pâtissière : faire chauffer dans une casserole le lait, le sel et le sucre vanillé. Pendant que le lait chauffe, travailler dans une grande terrine le sucre et les oeufs avec une cuillère en bois jusqu'à ce que le mélange blanchisse. Incorporer la farine puis, peu à peu, le lait bouillant. Reverser dans la casserole (à allure douce) et remuer jusqu'à ce que la crème épaississe. Verser dans un plat. Lorsque la crème est refroidie, vous pouvez y ajouter une cuillère à soupe d'Amaretto ou d'une autre liqueur (Baileys, Amarula...). Bien mélanger après cet ajout. NB : Ne rien ajouter lorsque la crème est chaude! La touche finale : la préparation des choux. Remplissez de crème la poche à douille et remplissez les choux un à un, en pratiquant un trou dessous (vous n'avez jamais remarqué, dans les boulangeries, les trous sous les religieuses?). Si vous n'avez pas de poche à douille, couper chaque chou à moitié en deux pour y insérer la crème.;10
